"U234_U238_CALC","Th230_U238_CALC"
1.35731115738343,0.683774781546926
1.35732529010705,0.683751156240792
1.35747899553314,0.683680577493261
1.35773050745603,0.683873985010546
1.35807989470318,0.684240076411797
1.35852725306098,0.68446784281765
